t,sym,dir,score,why,win,month
2026-04-01 00:00:00+00:00,USDCHF,BUY,3.1308124542010263,низ диапазона,False,2026-04
2026-04-01 05:00:00+00:00,USDCHF,BUY,4.028235315684413,низ диапазона,False,2026-04
2026-04-01 10:00:00+00:00,USDCHF,BUY,4.470689779637869,низ диапазона,True,2026-04
2026-04-01 15:00:00+00:00,USDCAD,BUY,2.2861439791576545,низ диапазона,False,2026-04
2026-04-01 20:00:00+00:00,USDCAD,BUY,1.7427736417695703,низ диапазона,True,2026-04
2026-04-02 00:00:00+00:00,USDCAD,BUY,1.9985984220388417,низ диапазона,True,2026-04
2026-04-02 05:00:00+00:00,EURUSD,BUY,4.675076958819772,низ диапазона,False,2026-04
2026-04-02 10:00:00+00:00,EURUSD,BUY,4.82328586979304,низ диапазона,True,2026-04
2026-04-03 00:00:00+00:00,AUDUSD,SELL,2.28994750853341,верх диапазона + тренд вниз,True,2026-04
2026-04-03 15:00:00+00:00,GBPUSD,BUY,3.097691889531892,низ диапазона,False,2026-04
2026-04-03 20:00:00+00:00,GBPUSD,BUY,3.0396971620051634,низ диапазона,True,2026-04
2026-04-06 00:00:00+00:00,EURUSD,BUY,3.0628795283129353,низ диапазона,True,2026-04
2026-04-06 10:00:00+00:00,USDCHF,BUY,1.787409433178038,низ диапазона,True,2026-04
2026-04-06 15:00:00+00:00,NZDUSD,SELL,1.394776543513668,RSI перекупленность,True,2026-04
2026-04-06 20:00:00+00:00,USDCAD,BUY,2.1897745622829787,низ диапазона,True,2026-04
2026-04-07 00:00:00+00:00,AUDUSD,BUY,2.1463757609591334,низ диапазона,True,2026-04
2026-04-07 20:00:00+00:00,USDCAD,BUY,3.631662939704033,низ диапазона,False,2026-04
2026-04-08 00:00:00+00:00,USDJPY,BUY,3.8384249235251175,низ диапазона,False,2026-04
2026-04-08 05:00:00+00:00,USDJPY,BUY,4.593248291450087,низ диапазона,True,2026-04
2026-04-08 10:00:00+00:00,USDCHF,BUY,3.4858743533974477,низ диапазона,True,2026-04
2026-04-08 20:00:00+00:00,GBPUSD,BUY,1.803813347353862,низ диапазона,False,2026-04
2026-04-09 00:00:00+00:00,GBPUSD,BUY,2.4814533975117663,низ диапазона,False,2026-04
2026-04-09 05:00:00+00:00,GBPUSD,BUY,2.8501020674787187,низ диапазона,True,2026-04
2026-04-09 10:00:00+00:00,USDJPY,SELL,2.0040151988866404,верх диапазона + тренд вниз,True,2026-04
2026-04-09 15:00:00+00:00,USDCAD,BUY,3.41184105237085,низ диапазона,True,2026-04
2026-04-09 20:00:00+00:00,USDCAD,BUY,1.896489699517368,низ диапазона,True,2026-04
2026-04-10 05:00:00+00:00,USDJPY,SELL,0.9061834327215259,верх диапазона + тренд вниз,True,2026-04
2026-04-10 10:00:00+00:00,USDCAD,SELL,0.6179791465465442,верх диапазона + тренд вниз,True,2026-04
2026-04-13 00:00:00+00:00,GBPUSD,BUY,1.7215886398316693,низ диапазона,True,2026-04
2026-04-13 05:00:00+00:00,GBPUSD,BUY,1.4578880186923975,RSI перепроданность,True,2026-04
2026-04-13 15:00:00+00:00,USDCAD,BUY,3.572800277194882,низ диапазона,False,2026-04
2026-04-13 20:00:00+00:00,USDCAD,BUY,3.9204709217481795,низ диапазона,False,2026-04
2026-04-14 00:00:00+00:00,USDCAD,BUY,4.53571886775667,низ диапазона,False,2026-04
2026-04-14 05:00:00+00:00,USDCAD,BUY,3.492476003122979,низ диапазона,False,2026-04
2026-04-14 10:00:00+00:00,USDCAD,BUY,3.919756343797876,низ диапазона,True,2026-04
2026-04-15 10:00:00+00:00,EURUSD,BUY,2.2289782077439013,низ диапазона,True,2026-04
2026-04-15 15:00:00+00:00,USDCAD,BUY,1.690224774106574,низ диапазона,False,2026-04
2026-04-16 00:00:00+00:00,USDCAD,BUY,3.380422247340455,низ диапазона,False,2026-04
2026-04-16 05:00:00+00:00,USDCAD,BUY,2.019902997480694,низ диапазона,True,2026-04
2026-04-16 10:00:00+00:00,NZDUSD,BUY,2.887116058241866,низ диапазона,True,2026-04
2026-04-16 15:00:00+00:00,USDCAD,BUY,2.0798343469733527,низ диапазона,False,2026-04
2026-04-16 20:00:00+00:00,GBPUSD,BUY,2.7814439997337157,низ диапазона,False,2026-04
2026-04-17 00:00:00+00:00,USDCAD,BUY,2.5749916141390603,низ диапазона,False,2026-04
2026-04-17 05:00:00+00:00,USDCAD,BUY,3.0456354298241792,низ диапазона,True,2026-04
2026-04-17 10:00:00+00:00,NZDUSD,BUY,1.9447828868929022,низ диапазона,True,2026-04
2026-04-17 15:00:00+00:00,EURJPY,BUY,2.8872264829806342,низ диапазона,False,2026-04
2026-04-17 20:00:00+00:00,EURJPY,BUY,3.109901481328293,низ диапазона,True,2026-04
2026-04-20 00:00:00+00:00,EURUSD,BUY,1.8360373374453807,низ диапазона,False,2026-04
2026-04-20 05:00:00+00:00,NZDUSD,BUY,3.770037612384012,низ диапазона,True,2026-04
2026-04-20 10:00:00+00:00,USDJPY,SELL,1.3579958858242591,RSI перекупленность,True,2026-04
2026-04-20 15:00:00+00:00,USDCHF,BUY,3.6367072494456334,низ диапазона,False,2026-04
2026-04-20 20:00:00+00:00,USDCHF,BUY,3.8019171291352363,низ диапазона,True,2026-04
2026-04-21 00:00:00+00:00,USDCAD,BUY,2.146738092530846,низ диапазона,True,2026-04
2026-04-21 05:00:00+00:00,GBPUSD,BUY,1.6487122973340167,RSI перепроданность,False,2026-04
2026-04-21 10:00:00+00:00,EURUSD,BUY,3.2468733520118738,низ диапазона,False,2026-04
2026-04-21 15:00:00+00:00,EURUSD,BUY,2.2501890102048767,низ диапазона,False,2026-04
2026-04-22 15:00:00+00:00,EURUSD,BUY,2.75893371757925,низ диапазона,False,2026-04
2026-04-22 20:00:00+00:00,EURJPY,BUY,3.0319842164969035,низ диапазона,False,2026-04
2026-04-23 00:00:00+00:00,EURJPY,BUY,3.7488432001697523,низ диапазона,True,2026-04
2026-04-23 10:00:00+00:00,NZDUSD,BUY,3.47895757806143,низ диапазона,True,2026-04
2026-04-23 20:00:00+00:00,NZDUSD,BUY,1.80303095180892,низ диапазона,True,2026-04
2026-04-24 05:00:00+00:00,AUDUSD,BUY,1.323144212956084,RSI перепроданность,True,2026-04
2026-04-24 10:00:00+00:00,EURJPY,SELL,0.93690589991369,верх диапазона + тренд вниз,True,2026-04
2026-04-24 15:00:00+00:00,USDJPY,BUY,3.309589205471549,низ диапазона,True,2026-04
2026-04-24 20:00:00+00:00,USDCAD,BUY,2.545338290941012,низ диапазона,False,2026-04
2026-04-27 00:00:00+00:00,NZDUSD,SELL,1.5988938851429202,верх диапазона + тренд вниз,False,2026-04
2026-04-27 05:00:00+00:00,USDCAD,BUY,1.6133320262203767,низ диапазона,False,2026-04
2026-04-27 10:00:00+00:00,USDCAD,BUY,3.5083128721850745,низ диапазона,True,2026-04
2026-04-27 15:00:00+00:00,USDCAD,BUY,1.5774293243560216,RSI перепроданность,True,2026-04
2026-04-27 20:00:00+00:00,EURUSD,BUY,1.6168840189762193,низ диапазона,False,2026-04
2026-04-28 00:00:00+00:00,EURUSD,BUY,4.465352800946371,низ диапазона,False,2026-04
2026-04-28 05:00:00+00:00,NZDUSD,BUY,4.046967282709865,низ диапазона,False,2026-04
2026-04-28 10:00:00+00:00,GBPUSD,BUY,4.237397627270686,низ диапазона,True,2026-04
2026-04-28 20:00:00+00:00,EURJPY,SELL,1.9406421156649587,верх диапазона + тренд вниз,True,2026-04
2026-04-29 00:00:00+00:00,EURUSD,SELL,1.1288894958553164,верх диапазона + тренд вниз,True,2026-04
2026-04-29 05:00:00+00:00,NZDUSD,BUY,2.5478554300646468,низ диапазона,False,2026-04
2026-04-29 10:00:00+00:00,NZDUSD,BUY,1.8935141869413923,низ диапазона,False,2026-04
2026-04-29 15:00:00+00:00,AUDUSD,BUY,3.1579042741916017,низ диапазона,False,2026-04
2026-04-29 20:00:00+00:00,AUDUSD,BUY,1.8751237806893377,низ диапазона,True,2026-04
2026-04-30 05:00:00+00:00,EURUSD,BUY,2.804632610805049,низ диапазона,True,2026-04
2026-04-30 10:00:00+00:00,USDJPY,BUY,4.740336602872447,низ диапазона,False,2026-04
2026-04-30 15:00:00+00:00,USDCHF,BUY,3.6954925833158763,низ диапазона,False,2026-04
2026-04-30 20:00:00+00:00,USDCHF,BUY,4.7229878349814065,низ диапазона,True,2026-04
2026-05-01 00:00:00+00:00,USDCAD,BUY,3.5795868026069737,низ диапазона,True,2026-05
2026-05-01 05:00:00+00:00,USDCAD,BUY,2.574226117148111,низ диапазона,False,2026-05
2026-05-01 10:00:00+00:00,USDCAD,BUY,1.5651747046046574,низ диапазона,True,2026-05
2026-05-01 20:00:00+00:00,GBPUSD,BUY,2.618952929441662,низ диапазона,False,2026-05
2026-05-04 00:00:00+00:00,GBPUSD,BUY,2.368797429292909,низ диапазона,False,2026-05
2026-05-04 10:00:00+00:00,EURUSD,BUY,3.6224609455668046,низ диапазона,False,2026-05
2026-05-04 15:00:00+00:00,NZDUSD,BUY,2.9395005189709424,низ диапазона,True,2026-05
2026-05-04 20:00:00+00:00,NZDUSD,BUY,2.213089056352056,низ диапазона,False,2026-05
2026-05-05 00:00:00+00:00,NZDUSD,BUY,3.0409997405668885,низ диапазона,True,2026-05
2026-05-05 05:00:00+00:00,AUDUSD,BUY,3.626825386195857,низ диапазона,True,2026-05
2026-05-05 10:00:00+00:00,USDJPY,SELL,1.2747065604695038,RSI перекупленность,False,2026-05
2026-05-05 15:00:00+00:00,EURJPY,SELL,3.0618090494020023,верх диапазона + тренд вниз,False,2026-05
2026-05-05 20:00:00+00:00,EURJPY,SELL,2.8038589380382035,RSI перекупленность,False,2026-05
2026-05-06 00:00:00+00:00,EURJPY,SELL,2.099293934339685,верх диапазона + тренд вниз,True,2026-05
2026-05-06 05:00:00+00:00,USDJPY,BUY,1.1240724941182556,RSI перепроданность,False,2026-05
2026-05-06 10:00:00+00:00,USDCHF,BUY,3.4055395867483402,низ диапазона,True,2026-05
2026-05-06 15:00:00+00:00,USDCAD,SELL,0.9884459622436592,верх диапазона + тренд вниз,False,2026-05
2026-05-07 00:00:00+00:00,GBPUSD,BUY,3.09424733956059,низ диапазона,True,2026-05
2026-05-07 05:00:00+00:00,USDCAD,SELL,0.4648212358485854,верх диапазона + тренд вниз,True,2026-05
2026-05-07 15:00:00+00:00,EURJPY,SELL,0.8194201643587414,верх диапазона + тренд вниз,True,2026-05
2026-05-07 20:00:00+00:00,AUDUSD,BUY,3.975197529298268,низ диапазона,True,2026-05
2026-05-08 00:00:00+00:00,NZDUSD,BUY,4.067558166899961,низ диапазона,True,2026-05
2026-05-08 10:00:00+00:00,EURJPY,SELL,1.7762055641212866,верх диапазона + тренд вниз,True,2026-05
2026-05-08 15:00:00+00:00,USDCHF,BUY,2.551625494825222,низ диапазона,False,2026-05
2026-05-08 20:00:00+00:00,USDCHF,BUY,3.8706994944568676,низ диапазона,True,2026-05
2026-05-11 00:00:00+00:00,EURJPY,SELL,1.3113817399548648,верх диапазона + тренд вниз,True,2026-05
2026-05-11 05:00:00+00:00,EURUSD,BUY,3.4234313492448076,низ диапазона,True,2026-05
2026-05-11 10:00:00+00:00,USDCAD,BUY,2.4301172899902537,низ диапазона,True,2026-05
2026-05-12 00:00:00+00:00,USDJPY,SELL,1.2290551888460017,верх диапазона + тренд вниз,True,2026-05
2026-05-12 05:00:00+00:00,GBPUSD,BUY,5.050701140115538,низ диапазона,False,2026-05
2026-05-12 10:00:00+00:00,EURUSD,BUY,4.319703379610644,низ диапазона,False,2026-05
2026-05-12 15:00:00+00:00,EURUSD,BUY,2.5072155102388987,низ диапазона,True,2026-05
2026-05-13 05:00:00+00:00,GBPUSD,SELL,1.0400280120856369,верх диапазона + тренд вниз,True,2026-05
2026-05-13 10:00:00+00:00,GBPUSD,BUY,2.305218057060595,низ диапазона,True,2026-05
2026-05-14 10:00:00+00:00,AUDUSD,BUY,2.31401578493504,низ диапазона,False,2026-05
2026-05-14 15:00:00+00:00,EURUSD,BUY,2.8515662292710364,низ диапазона,False,2026-05
2026-05-14 20:00:00+00:00,EURUSD,BUY,4.493482735449765,низ диапазона,False,2026-05
2026-05-15 00:00:00+00:00,NZDUSD,BUY,5.183669562200196,низ диапазона,False,2026-05
2026-05-15 05:00:00+00:00,GBPUSD,BUY,4.940743916431649,низ диапазона,True,2026-05
2026-05-15 10:00:00+00:00,NZDUSD,BUY,1.6432110209039177,RSI перепроданность,False,2026-05
2026-05-15 15:00:00+00:00,NZDUSD,BUY,3.069307938687114,низ диапазона,False,2026-05
2026-05-15 20:00:00+00:00,NZDUSD,BUY,2.2763590291075864,низ диапазона,False,2026-05
2026-05-18 00:00:00+00:00,GBPUSD,BUY,2.4674400206385774,низ диапазона,True,2026-05
2026-05-18 05:00:00+00:00,AUDUSD,BUY,1.248883313662282,низ диапазона,True,2026-05
2026-05-18 15:00:00+00:00,GBPUSD,SELL,2.5916116546104817,верх диапазона + тренд вниз,False,2026-05
2026-05-18 20:00:00+00:00,USDCHF,BUY,2.2867911129208522,низ диапазона,True,2026-05
2026-05-19 05:00:00+00:00,AUDUSD,BUY,2.07620928365324,низ диапазона,False,2026-05
2026-05-19 10:00:00+00:00,AUDUSD,BUY,3.9298025274065873,низ диапазона,False,2026-05
2026-05-19 15:00:00+00:00,EURUSD,BUY,3.152353612558151,низ диапазона,True,2026-05
2026-05-20 00:00:00+00:00,NZDUSD,BUY,2.225975702929161,низ диапазона,True,2026-05
2026-05-20 05:00:00+00:00,EURUSD,BUY,1.439870263841894,низ диапазона,True,2026-05
2026-05-20 10:00:00+00:00,AUDUSD,SELL,1.2604636867682038,верх диапазона + тренд вниз,False,2026-05
2026-05-20 15:00:00+00:00,AUDUSD,SELL,1.5679045308587831,RSI перекупленность,False,2026-05
2026-05-20 20:00:00+00:00,AUDUSD,SELL,1.451377742108079,RSI перекупленность,True,2026-05
2026-05-21 00:00:00+00:00,EURJPY,SELL,0.6333813023173336,верх диапазона + тренд вниз,False,2026-05
2026-05-21 05:00:00+00:00,EURJPY,SELL,1.1993291857650414,верх диапазона + тренд вниз,True,2026-05
2026-05-21 15:00:00+00:00,EURUSD,BUY,1.6946316580452665,низ диапазона,True,2026-05
2026-05-22 10:00:00+00:00,AUDUSD,BUY,4.042253111277042,низ диапазона,True,2026-05
2026-05-22 15:00:00+00:00,NZDUSD,BUY,1.3775157914292784,RSI перепроданность,False,2026-05
2026-05-22 20:00:00+00:00,NZDUSD,BUY,2.0845828532468875,низ диапазона,True,2026-05
2026-05-25 00:00:00+00:00,USDCHF,BUY,2.8338773752582975,низ диапазона,False,2026-05
2026-05-25 05:00:00+00:00,USDCHF,BUY,3.2767954415474585,низ диапазона,False,2026-05
2026-05-25 10:00:00+00:00,USDCHF,BUY,3.502068286193962,низ диапазона,True,2026-05
2026-05-26 00:00:00+00:00,NZDUSD,BUY,1.1178837075115975,низ диапазона,False,2026-05
2026-05-26 05:00:00+00:00,GBPUSD,BUY,4.449334786947667,низ диапазона,True,2026-05
2026-05-26 10:00:00+00:00,NZDUSD,BUY,2.3951845398005167,низ диапазона,False,2026-05
2026-05-26 15:00:00+00:00,GBPUSD,BUY,4.630765564100154,низ диапазона,True,2026-05
2026-05-26 20:00:00+00:00,NZDUSD,BUY,1.740235120557482,низ диапазона,True,2026-05
2026-05-27 05:00:00+00:00,NZDUSD,SELL,1.7294336141615931,верх диапазона + тренд вниз,False,2026-05
2026-05-27 10:00:00+00:00,AUDUSD,BUY,3.4062070469143335,низ диапазона,True,2026-05
2026-05-27 15:00:00+00:00,AUDUSD,BUY,1.3248323878965953,низ диапазона,True,2026-05
2026-05-27 20:00:00+00:00,EURUSD,BUY,2.261058192451613,низ диапазона,False,2026-05
2026-05-28 00:00:00+00:00,GBPUSD,BUY,2.1317282567418383,низ диапазона,False,2026-05
2026-05-28 05:00:00+00:00,EURUSD,BUY,1.9482294526395216,низ диапазона,True,2026-05
2026-05-28 15:00:00+00:00,USDCAD,BUY,3.407724044076928,низ диапазона,False,2026-05
2026-05-28 20:00:00+00:00,USDCAD,BUY,4.11988177862668,низ диапазона,True,2026-05
2026-05-29 00:00:00+00:00,USDCAD,BUY,4.063195136530266,низ диапазона,True,2026-05
2026-05-29 05:00:00+00:00,USDCAD,BUY,2.2899939034516357,низ диапазона,True,2026-05
2026-05-29 10:00:00+00:00,USDCHF,BUY,1.8154154894040488,низ диапазона,False,2026-05
2026-05-29 15:00:00+00:00,GBPUSD,SELL,0.33117451726638725,верх диапазона + тренд вниз,True,2026-05
2026-06-01 10:00:00+00:00,NZDUSD,BUY,3.4972372185508602,низ диапазона,False,2026-06
2026-06-01 15:00:00+00:00,NZDUSD,BUY,1.3810083496952945,RSI перепроданность,True,2026-06
2026-06-01 20:00:00+00:00,USDCHF,SELL,1.254606463766411,RSI перекупленность,False,2026-06
2026-06-02 00:00:00+00:00,NZDUSD,BUY,2.596773503807003,низ диапазона,True,2026-06
2026-06-03 05:00:00+00:00,AUDUSD,BUY,3.734725149991892,низ диапазона,True,2026-06
2026-06-03 10:00:00+00:00,NZDUSD,BUY,3.0704494336908037,низ диапазона,False,2026-06
2026-06-03 15:00:00+00:00,NZDUSD,BUY,4.256010781321225,низ диапазона,False,2026-06
2026-06-03 20:00:00+00:00,NZDUSD,BUY,3.7891678062004654,низ диапазона,True,2026-06
2026-06-04 00:00:00+00:00,NZDUSD,BUY,1.501893179722363,низ диапазона,True,2026-06
2026-06-04 05:00:00+00:00,AUDUSD,BUY,1.4679858649712505,низ диапазона,True,2026-06
2026-06-04 10:00:00+00:00,USDCHF,BUY,2.5063806651708243,низ диапазона,False,2026-06
2026-06-05 00:00:00+00:00,AUDUSD,BUY,2.0254417946930663,низ диапазона,False,2026-06
2026-06-05 05:00:00+00:00,GBPUSD,BUY,1.835283137012146,низ диапазона,True,2026-06
2026-06-05 10:00:00+00:00,GBPUSD,SELL,2.922219383327869,RSI перекупленность,True,2026-06
2026-06-05 15:00:00+00:00,EURUSD,BUY,3.990455590459978,низ диапазона,False,2026-06
2026-06-05 20:00:00+00:00,EURUSD,BUY,4.03269449313,низ диапазона,True,2026-06
2026-06-08 00:00:00+00:00,EURUSD,BUY,3.7491237530596324,низ диапазона,False,2026-06
2026-06-08 05:00:00+00:00,GBPUSD,BUY,3.6081924047674816,низ диапазона,True,2026-06
2026-06-09 05:00:00+00:00,NZDUSD,SELL,1.3671567061875043,верх диапазона + тренд вниз,True,2026-06
2026-06-09 10:00:00+00:00,GBPUSD,SELL,3.155574932935429,верх диапазона + тренд вниз,True,2026-06
2026-06-09 15:00:00+00:00,AUDUSD,BUY,2.2681966330140897,низ диапазона,False,2026-06
2026-06-10 10:00:00+00:00,AUDUSD,BUY,1.4661362572613144,низ диапазона,True,2026-06
2026-06-10 20:00:00+00:00,NZDUSD,BUY,2.2384795420288226,низ диапазона,True,2026-06
2026-06-11 05:00:00+00:00,NZDUSD,BUY,1.3196378185855036,RSI перепроданность,False,2026-06
2026-06-11 10:00:00+00:00,NZDUSD,BUY,2.078162556859867,низ диапазона,False,2026-06
2026-06-11 15:00:00+00:00,EURUSD,BUY,3.6794176690485108,низ диапазона,True,2026-06
2026-06-11 20:00:00+00:00,USDCHF,BUY,3.0298559787976993,низ диапазона,True,2026-06
2026-06-12 00:00:00+00:00,AUDUSD,SELL,0.9220742589821717,верх диапазона + тренд вниз,True,2026-06
