t,entry,exit,dir,score,basis,sm_bias,sm_score,rsi,pos,sweep,month,slot,move,trend_dir,up,d,why,win
2026-03-31 15:00:00+00:00,1.1519410610198977,1.1556684970855713,BUY,-2.5,True,BUY,3.5,63.39375243250921,0.7485377790156368,BUY,2026-03,15,0.003727436065673606,SELL,True,BUY,крупные (сильный вердикт),True
2026-03-31 20:00:00+00:00,1.1556684970855713,1.1564704179763794,BUY,-1.5,True,BUY,7.5,70.50567918821532,0.91065350772348,BUY,2026-03,20,0.0008019208908081055,SELL,True,BUY,крупные (сильный вердикт),True
2026-04-01 00:00:00+00:00,1.157809495925903,1.1574074029922483,SELL,-1.5,False,,1.5,75.64325494236033,0.9667041664199576,,2026-04,0,-0.00040209293365478516,SELL,False,SELL,RSI-перекупленность,True
2026-04-01 05:00:00+00:00,1.1574074029922483,1.1603620052337646,SELL,-1.5,False,,0.5,67.45795671470452,0.9334182011960448,SELL,2026-04,5,0.0029546022415163353,SELL,True,SELL,тренд SELL на отскоке,False
2026-04-01 10:00:00+00:00,1.1603620052337646,1.1617100238800049,BUY,-1.5,True,BUY,3.5,71.47172671808536,0.8910650189106502,,2026-04,10,0.0013480186462402344,SELL,True,BUY,крупные (сильный вердикт),True
2026-04-01 15:00:00+00:00,1.1617100238800049,1.1595547199249268,BUY,3.0,False,,0.0,68.93634988971044,0.8323547246831231,,2026-04,15,-0.002155303955078125,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-01 20:00:00+00:00,1.1595547199249268,1.1555349826812744,SELL,-0.5,False,SELL,-2.0,55.77657650492844,0.5078964098102854,,2026-04,20,-0.004019737243652344,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-02 00:00:00+00:00,1.160092830657959,1.1528706550598145,SELL,-0.5,False,,-1.0,57.92462682485591,0.540283572720895,,2026-04,0,-0.007222175598144531,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-02 05:00:00+00:00,1.1528706550598145,1.151543140411377,SELL,-1.5,False,,-0.5,32.1985831021306,0.0,,2026-04,5,-0.0013275146484375,SELL,False,BUY,у низа диапазона → BUY,False
2026-04-02 10:00:00+00:00,1.151543140411377,1.1548677682876587,SELL,-1.5,False,,0.5,30.72426370508994,0.0,,2026-04,10,0.0033246278762817383,SELL,True,BUY,у низа диапазона → BUY,True
2026-04-02 15:00:00+00:00,1.1548677682876587,1.1542012691497805,SELL,-0.5,False,,-1.5,48.35612266297017,0.3837987331608529,,2026-04,15,-0.0006664991378781959,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-04-02 20:00:00+00:00,1.1542012691497805,1.1538017988204956,SELL,-1.5,False,,-0.5,46.22275557967045,0.3125422173508532,,2026-04,20,-0.00039947032928489,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-04-03 05:00:00+00:00,1.1542012691497805,1.1548677682876587,SELL,-1.5,False,,1.0,47.46487244898205,0.6101159377021446,,2026-04,5,0.0006664991378781959,SELL,True,SELL,тренд SELL на отскоке,False
2026-04-03 10:00:00+00:00,1.1548677682876587,1.1524720191955566,SELL,-0.5,False,,0.0,53.25535191197356,0.5708264146123387,,2026-04,10,-0.0023957490921020508,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-03 15:00:00+00:00,1.1524720191955566,1.1522064208984375,SELL,-2.5,False,,-1.5,36.16840220375334,0.0,,2026-04,15,-0.0002655982971191406,SELL,False,BUY,у низа диапазона → BUY,False
2026-04-06 00:00:00+00:00,1.151543140411377,1.1528706550598145,SELL,-2.5,False,,-1.5,34.31135627822204,0.068774727992087,SELL,2026-04,0,0.0013275146484375,SELL,True,BUY,у низа диапазона → BUY,True
2026-04-06 05:00:00+00:00,1.1528706550598145,1.1551345586776731,SELL,-2.5,False,,-1.5,49.7843338102615,0.4507302964569776,,2026-04,5,0.0022639036178586647,SELL,True,BUY,вдогонку нельзя → контртренд,True
2026-04-06 10:00:00+00:00,1.1551345586776731,1.1547343730926514,SELL,-1.5,False,,1.5,58.95148063621648,0.6727439000661556,,2026-04,10,-0.0004001855850217506,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-06 15:00:00+00:00,1.1547343730926514,1.1544678211212158,SELL,-1.5,False,SELL,-2.5,53.40539809637082,0.5944247686507483,,2026-04,15,-0.0002665519714355469,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-06 20:00:00+00:00,1.1544678211212158,1.1532695293426514,SELL,-1.5,False,,-1.5,51.179354490018426,0.5518488899044137,,2026-04,20,-0.0011982917785644531,SELL,False,SELL,тренд SELL на отскоке,True
2026-04-07 00:00:00+00:00,1.154068112373352,1.1538017988204956,SELL,-2.5,False,,-0.5,47.71300052516027,0.3134255949341232,,2026-04,0,-0.0002663135528564453,SELL,False,BUY,вдогонку нельзя → контртренд,False
2026-04-07 05:00:00+00:00,1.1538017988204956,1.1556684970855713,SELL,-2.5,True,SELL,-3.5,47.06019094470901,0.2114853522499593,,2026-04,5,0.0018666982650756836,SELL,True,SELL,крупные (сильный вердикт),False
2026-04-07 10:00:00+00:00,1.1556684970855713,1.1575413942337036,BUY,-0.5,True,BUY,5.0,55.32988661502316,0.5664977069756215,SELL,2026-04,10,0.0018728971481323242,SELL,True,BUY,крупные (сильный вердикт),True
2026-04-07 15:00:00+00:00,1.1575413942337036,1.1599582433700562,SELL,-0.5,False,BUY,2.0,63.78958883619613,0.874497812695295,,2026-04,15,0.002416849136352539,SELL,True,SELL,тренд SELL на отскоке,False
2026-04-07 20:00:00+00:00,1.1599582433700562,1.1678149700164795,SELL,-0.5,False,BUY,2.0,71.97800911378187,0.8976778596448847,,2026-04,20,0.00785672664642334,SELL,True,SELL,тренд SELL на отскоке,False
2026-04-08 00:00:00+00:00,1.1675423383712769,1.1695905923843384,BUY,3.0,False,,1.0,79.74741740726472,0.8589480849584694,SELL,2026-04,0,0.0020482540130615234,BUY,True,SELL,RSI-перекупленность,False
2026-04-08 05:00:00+00:00,1.1695905923843384,1.1694538593292236,BUY,3.0,False,BUY,2.5,81.792164298944,0.9056121877450432,,2026-04,5,-0.0001367330551147461,BUY,False,SELL,RSI-перекупленность,True
2026-04-08 10:00:00+00:00,1.1694538593292236,1.169180393218994,BUY,3.0,False,BUY,2.5,74.2493956256265,0.8833760542767471,,2026-04,10,-0.00027346611022971423,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-08 15:00:00+00:00,1.169180393218994,1.1665889024734497,BUY,3.0,False,,1.5,63.55280090904392,0.7452743114524109,SELL,2026-04,15,-0.0025914907455442115,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-09 00:00:00+00:00,1.1661807298660278,1.1664528846740725,BUY,3.0,False,,1.0,49.311478650319074,0.1627497341987082,,2026-04,0,0.00027215480804465564,BUY,True,BUY,тренд BUY на откате,True
2026-04-09 05:00:00+00:00,1.1664528846740725,1.1678149700164795,BUY,3.0,False,BUY,2.0,50.05564793455417,0.1989780535411079,,2026-04,5,0.0013620853424070045,BUY,True,BUY,тренд BUY на откате,True
2026-04-09 10:00:00+00:00,1.1678149700164795,1.170823097229004,BUY,3.0,False,,0.0,57.506661760423,0.5664948940998488,,2026-04,10,0.003008127212524414,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-09 15:00:00+00:00,1.170823097229004,1.1702749729156494,BUY,3.0,False,,0.0,69.56215449376563,0.9754969850638144,,2026-04,15,-0.0005481243133544922,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-09 20:00:00+00:00,1.1702749729156494,1.1695905923843384,BUY,3.0,False,BUY,3.0,61.242157881092766,0.6778865936959921,SELL,2026-04,20,-0.0006843805313110352,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-10 00:00:00+00:00,1.1690436601638794,1.1694538593292236,BUY,3.0,False,,1.0,51.64284613301067,0.4785300683689131,,2026-04,0,0.0004101991653442383,BUY,True,BUY,тренд BUY на откате,True
2026-04-10 05:00:00+00:00,1.1694538593292236,1.1716461181640625,BUY,3.0,False,,1.0,53.330459048901545,0.3936657805481712,,2026-04,5,0.002192258834838867,BUY,True,BUY,тренд BUY на откате,True
2026-04-10 10:00:00+00:00,1.1716461181640625,1.1726078987121582,BUY,4.5,True,BUY,3.5,64.65001346894906,0.7872194530157977,,2026-04,10,0.0009617805480957031,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-10 15:00:00+00:00,1.1726078987121582,1.1727453470230105,BUY,4.5,False,,1.5,65.85873176261919,0.7490369609450623,,2026-04,15,0.00013744831085227283,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-13 00:00:00+00:00,1.1689070463180542,1.169180393218994,BUY,4.5,False,BUY,2.0,41.076376913502365,0.294973651555928,,2026-04,0,0.00027334690093971936,BUY,True,BUY,тренд BUY на откате,True
2026-04-13 05:00:00+00:00,1.169180393218994,1.1695905923843384,BUY,4.5,False,,0.5,43.12665940507209,0.3319259342819847,,2026-04,5,0.0004101991653444603,BUY,True,BUY,тренд BUY на откате,True
2026-04-13 10:00:00+00:00,1.1695905923843384,1.1712344884872437,BUY,4.5,False,SELL,-3.0,47.54104669699426,0.3873785312555396,,2026-04,10,0.0016438961029052734,BUY,True,BUY,тренд BUY на откате,True
2026-04-13 15:00:00+00:00,1.1712344884872437,1.1761938333511353,BUY,4.5,False,,-1.0,55.94859631017124,0.6586916018039667,,2026-04,15,0.0049593448638916016,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-13 20:00:00+00:00,1.1761938333511353,1.1763322353363037,BUY,4.5,False,,-0.5,71.33802891703647,0.9200924868220042,,2026-04,20,0.00013840198516845703,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-14 00:00:00+00:00,1.176885962486267,1.176747441291809,BUY,4.5,False,,0.5,72.12800079960456,0.9842592216307012,,2026-04,0,-0.0001385211944580078,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-14 05:00:00+00:00,1.176747441291809,1.1800801753997805,BUY,4.5,False,,-0.5,67.17890103070687,0.93705318457539,SELL,2026-04,5,0.0033327341079714135,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-14 10:00:00+00:00,1.1800801753997805,1.1793843507766724,BUY,4.5,False,,0.5,78.34527143305831,0.9855897834153076,,2026-04,10,-0.0006958246231081322,BUY,False,SELL,RSI-перекупленность,True
2026-04-14 15:00:00+00:00,1.1793843507766724,1.179940938949585,BUY,4.5,False,,0.5,62.36579398070878,0.6399542324025789,,2026-04,15,0.0005565881729125977,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-14 20:00:00+00:00,1.179940938949585,1.179523468017578,BUY,4.5,False,,-1.0,63.43782097105476,0.735955563583815,,2026-04,20,-0.000417470932007058,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-15 00:00:00+00:00,1.1798018217086792,1.179523468017578,BUY,4.5,False,SELL,-2.0,59.80375661191306,0.701787743177128,,2026-04,0,-0.00027835369110129626,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-15 05:00:00+00:00,1.179523468017578,1.178133845329285,BUY,4.5,False,SELL,-3.0,56.66658340193503,0.4084397383992525,,2026-04,5,-0.001389622688293013,BUY,False,BUY,тренд BUY на откате,False
2026-04-15 10:00:00+00:00,1.178133845329285,1.18035888671875,BUY,4.5,False,SELL,-2.0,45.62781524344128,0.1196956193871255,,2026-04,10,0.00222504138946511,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-15 15:00:00+00:00,1.18035888671875,1.1802195310592651,BUY,4.5,False,,-1.5,61.206810566003554,0.7912083988001714,,2026-04,15,-0.00013935565948486328,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-15 20:00:00+00:00,1.1802195310592651,1.180498123168945,BUY,4.5,False,,-1.0,57.61573633161839,0.7494643622339666,,2026-04,20,0.00027859210967995374,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-16 00:00:00+00:00,1.1810559034347534,1.1807769536972046,BUY,4.5,False,,0.0,63.24665819721816,0.9598957976280248,,2026-04,0,-0.0002789497375488281,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-16 05:00:00+00:00,1.1807769536972046,1.178272724151611,BUY,4.5,False,BUY,2.0,54.75913841828557,0.610103411387139,SELL,2026-04,5,-0.0025042295455934838,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-16 10:00:00+00:00,1.178272724151611,1.1784114837646484,BUY,4.5,False,,0.5,37.23170507943381,0.1107096160703672,SELL,2026-04,10,0.00013875961303733142,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-16 15:00:00+00:00,1.1784114837646484,1.178550362586975,BUY,4.5,False,,1.0,43.449651328993525,0.2241796348224415,SELL,2026-04,15,0.00013887882232666016,BUY,True,BUY,тренд BUY на откате,True
2026-04-16 20:00:00+00:00,1.178550362586975,1.177994966506958,BUY,4.5,False,,1.0,46.60733784813253,0.2491170237814928,BUY,2026-04,20,-0.0005553960800170898,BUY,False,BUY,тренд BUY на откате,False
2026-04-17 00:00:00+00:00,1.178272724151611,1.178550362586975,BUY,4.5,False,,1.0,44.45751478504693,0.2659942280766922,,2026-04,0,0.0002776384353639916,BUY,True,BUY,тренд BUY на откате,True
2026-04-17 05:00:00+00:00,1.178550362586975,1.1798018217086792,BUY,4.5,False,BUY,3.0,48.05440030929309,0.7139439298202565,,2026-04,5,0.0012514591217041016,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-17 10:00:00+00:00,1.1798018217086792,1.18035888671875,BUY,4.5,False,BUY,2.0,58.99716542734183,0.8633385335413416,,2026-04,10,0.0005570650100708008,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-17 15:00:00+00:00,1.18035888671875,1.176747441291809,BUY,4.5,True,BUY,3.5,52.907226301518456,0.3504080212550607,SELL,2026-04,15,-0.003611445426940918,BUY,False,BUY,крупные (сильный вердикт),False
2026-04-20 00:00:00+00:00,1.1757789850234983,1.1756407022476196,BUY,4.5,False,,-0.5,37.38119397963476,0.1592118205760098,,2026-04,0,-0.0001382827758786842,BUY,False,BUY,тренд BUY на откате,False
2026-04-20 05:00:00+00:00,1.1756407022476196,1.177440166473389,BUY,4.5,False,,0.5,37.58977642666928,0.1469427903582345,,2026-04,5,0.001799464225769265,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-20 10:00:00+00:00,1.177440166473389,1.178828239440918,BUY,4.5,False,,-0.5,49.19748067519864,0.3065988344421293,,2026-04,10,0.0013880729675290748,BUY,True,BUY,тренд BUY на откате,True
2026-04-20 15:00:00+00:00,1.178828239440918,1.1791062355041504,BUY,4.5,False,,1.0,56.818462657035326,0.7946180623459929,,2026-04,15,0.0002779960632324219,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-20 20:00:00+00:00,1.1791062355041504,1.1784114837646484,BUY,4.5,False,,-1.0,57.91687630036424,0.9735560037162084,,2026-04,20,-0.0006947517395019531,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-21 00:00:00+00:00,1.1786893606185913,1.178272724151611,BUY,4.5,False,,-1.0,53.680302165803504,0.8382308055162463,,2026-04,0,-0.0004166364669802025,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-21 05:00:00+00:00,1.178272724151611,1.1764705181121826,SELL,4.5,True,SELL,-4.5,50.72045482885394,0.666069829901522,,2026-04,5,-0.001802206039428489,BUY,False,SELL,крупные (сильный вердикт),True
2026-04-21 10:00:00+00:00,1.1764705181121826,1.1755025386810305,BUY,4.5,False,,-1.0,38.05813119455049,0.1246911369740376,,2026-04,10,-0.0009679794311521217,BUY,False,BUY,у низа диапазона → BUY,False
2026-04-21 15:00:00+00:00,1.1755025386810305,1.1746740341186523,BUY,4.5,False,,-1.0,36.323202782328494,0.1993558063485038,,2026-04,15,-0.0008285045623781517,BUY,False,BUY,тренд BUY на откате,False
2026-04-21 20:00:00+00:00,1.1746740341186523,1.174812078475952,BUY,3.5,False,,0.0,39.8539501869271,0.3391926605504587,BUY,2026-04,20,0.00013804435729958264,BUY,True,BUY,тренд BUY на откате,True
2026-04-22 00:00:00+00:00,1.1746740341186523,1.1755025386810305,BUY,3.5,False,,0.0,41.54208639748075,0.3624492676901358,,2026-04,0,0.0008285045623781517,BUY,True,BUY,тренд BUY на откате,True
2026-04-22 10:00:00+00:00,1.1755025386810305,1.1716461181640625,BUY,4.5,False,SELL,-2.0,50.108326235531536,0.7580164501132435,,2026-04,10,-0.0038564205169679955,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-22 15:00:00+00:00,1.1716461181640625,1.1709601879119873,BUY,3.5,False,SELL,-2.5,33.7070409801094,0.0,,2026-04,15,-0.0006859302520751953,BUY,False,BUY,у низа диапазона → BUY,False
2026-04-22 20:00:00+00:00,1.1709601879119873,1.1712344884872437,BUY,3.5,False,SELL,-2.5,31.733108641923707,0.0473992251257109,,2026-04,20,0.00027430057525634766,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-23 00:00:00+00:00,1.1715089082717896,1.1709601879119873,BUY,2.5,False,,-1.5,37.97374533016821,0.2788279936929288,BUY,2026-04,0,-0.0005487203598022461,BUY,False,BUY,тренд BUY на откате,False
2026-04-23 05:00:00+00:00,1.1709601879119873,1.1686338186264038,BUY,2.5,False,SELL,-2.5,40.209627733948665,0.2263753152585119,BUY,2026-04,5,-0.002326369285583496,BUY,False,BUY,тренд BUY на откате,False
2026-04-23 10:00:00+00:00,1.1686338186264038,1.170823097229004,BUY,2.5,False,SELL,-2.5,27.66563342506313,0.0642770932158194,,2026-04,10,0.0021892786026000977,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-23 15:00:00+00:00,1.170823097229004,1.168770432472229,BUY,2.5,False,,1.5,47.92440166242078,0.7030443756449949,BUY,2026-04,15,-0.0020526647567749023,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-23 20:00:00+00:00,1.168770432472229,1.169180393218994,BUY,2.5,True,BUY,3.5,36.169915511330906,0.302202154626109,,2026-04,20,0.0004099607467649147,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-24 00:00:00+00:00,1.1689070463180542,1.1686338186264038,BUY,2.5,False,,1.5,39.10745221396984,0.3324619771863117,,2026-04,0,-0.0002732276916503906,BUY,False,BUY,тренд BUY на откате,False
2026-04-24 05:00:00+00:00,1.1686338186264038,1.1706860065460205,BUY,2.5,False,,0.5,40.90195892532808,0.2719423320659062,,2026-04,5,0.0020521879196166992,BUY,True,BUY,тренд BUY на откате,True
2026-04-24 10:00:00+00:00,1.1706860065460205,1.17205810546875,BUY,2.5,False,,1.5,57.81638287006279,0.7492919389978213,,2026-04,10,0.0013720989227294922,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-24 15:00:00+00:00,1.17205810546875,1.1724703311920166,BUY,2.5,True,BUY,5.5,62.97741916233462,0.9695706104351955,,2026-04,15,0.00041222572326660156,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-27 00:00:00+00:00,1.1719207763671875,1.1726078987121582,BUY,2.5,True,BUY,4.5,56.31378674317012,0.8279952255433431,BUY,2026-04,0,0.0006871223449707031,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-27 05:00:00+00:00,1.1726078987121582,1.1749500036239624,BUY,2.5,True,BUY,5.5,57.56808127390369,0.7993593404683271,,2026-04,5,0.0023421049118041992,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-27 10:00:00+00:00,1.1749500036239624,1.173433542251587,BUY,3.5,True,BUY,4.5,66.01776085235709,0.9114282074149572,,2026-04,10,-0.0015164613723754883,BUY,False,BUY,крупные (сильный вердикт),False
2026-04-27 15:00:00+00:00,1.173433542251587,1.1724703311920166,BUY,3.5,True,BUY,5.0,52.96772641759429,0.5132721470449991,,2026-04,15,-0.0009632110595703125,BUY,False,BUY,крупные (сильный вердикт),False
2026-04-27 20:00:00+00:00,1.1724703311920166,1.1716461181640625,BUY,2.5,False,,1.0,46.517187909872206,0.1107871720116618,,2026-04,20,-0.0008242130279541016,BUY,False,BUY,у низа диапазона → BUY,False
2026-04-28 00:00:00+00:00,1.172195553779602,1.1709601879119873,BUY,2.5,False,,1.0,43.96934151228975,0.0369397366481914,,2026-04,0,-0.001235365867614746,BUY,False,BUY,у низа диапазона → BUY,False
2026-04-28 05:00:00+00:00,1.1709601879119873,1.1695905923843384,BUY,2.5,False,BUY,2.0,36.62152578322177,0.0,,2026-04,5,-0.0013695955276489258,BUY,False,BUY,у низа диапазона → BUY,False
2026-04-28 10:00:00+00:00,1.1695905923843384,1.1716461181640625,BUY,2.5,False,,-1.5,35.235100091501934,0.1106955871353777,,2026-04,10,0.002055525779724121,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-28 20:00:00+00:00,1.1716461181640625,1.1715089082717896,BUY,2.5,False,,0.5,53.08261954566981,0.8616456038183292,BUY,2026-04,20,-0.00013720989227294922,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-29 00:00:00+00:00,1.17205810546875,1.170548915863037,BUY,2.5,False,,-0.5,55.71732689638403,0.902914256836431,,2026-04,0,-0.0015091896057128906,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-04-29 05:00:00+00:00,1.170548915863037,1.1710972785949707,BUY,2.5,False,BUY,2.5,42.39322169272106,0.5474759952832837,,2026-04,5,0.0005483627319335938,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-04-29 10:00:00+00:00,1.1710972785949707,1.169864296913147,BUY,2.5,False,BUY,2.0,50.03044255452704,0.4731256575636979,,2026-04,10,-0.0012329816818237305,BUY,False,BUY,тренд BUY на откате,False
2026-04-29 15:00:00+00:00,1.169864296913147,1.1679514646530151,BUY,2.5,False,BUY,3.0,43.5346046853714,0.2956471308438315,,2026-04,15,-0.001912832260131836,BUY,False,BUY,тренд BUY на откате,False
2026-04-29 20:00:00+00:00,1.1679514646530151,1.1678149700164795,BUY,1.0,False,,1.0,36.10580146102341,0.2299662471779511,BUY,2026-04,20,-0.00013649463653564453,BUY,False,BUY,тренд BUY на откате,False
2026-04-30 00:00:00+00:00,1.1682243347167969,1.1663167476654053,BUY,1.0,False,,0.0,41.28779328927511,0.3324785872898382,BUY,2026-04,0,-0.0019075870513916016,BUY,False,BUY,тренд BUY на откате,False
2026-04-30 05:00:00+00:00,1.1663167476654053,1.1716461181640625,BUY,1.0,False,BUY,2.0,32.217910370135684,0.0765976496922216,,2026-04,5,0.0053293704986572266,BUY,True,BUY,у низа диапазона → BUY,True
2026-04-30 10:00:00+00:00,1.1716461181640625,1.1732958555221558,BUY,3.5,True,BUY,3.5,65.4345044326532,1.0,BUY,2026-04,10,0.0016497373580932617,BUY,True,BUY,крупные (сильный вердикт),True
2026-04-30 15:00:00+00:00,1.1732958555221558,1.173433542251587,BUY,3.5,True,BUY,4.5,66.49421612714514,0.9306031116717728,BUY,2026-04,15,0.00013768672943115234,BUY,True,BUY,крупные (сильный вердикт),True
2026-05-01 00:00:00+00:00,1.1731581687927246,1.1726078987121582,BUY,3.5,False,BUY,2.5,60.58339041633104,0.8490998505795483,,2026-05,0,-0.0005502700805664062,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-05-01 05:00:00+00:00,1.1726078987121582,1.174812078475952,BUY,3.5,False,BUY,2.5,54.09788905049065,0.681882691859603,,2026-05,5,0.0022041797637937233,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-05-01 10:00:00+00:00,1.174812078475952,1.1760554313659668,BUY,4.5,False,,0.5,62.33417513237522,0.8997923156801662,,2026-05,10,0.0012433528900148705,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-05-01 15:00:00+00:00,1.1760554313659668,1.1726078987121582,BUY,4.5,False,,1.0,62.73029341853326,0.5731013471350439,,2026-05,15,-0.0034475326538085938,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-05-04 00:00:00+00:00,1.172333002090454,1.173433542251587,BUY,4.5,False,BUY,3.0,42.907742686419496,0.0406043104662628,,2026-05,0,0.0011005401611328125,BUY,True,BUY,у низа диапазона → BUY,True
2026-05-04 05:00:00+00:00,1.173433542251587,1.170823097229004,BUY,4.5,False,,1.0,49.4672533936434,0.203162417241865,,2026-05,5,-0.002610445022583008,BUY,False,BUY,тренд BUY на откате,False
2026-05-04 10:00:00+00:00,1.170823097229004,1.1701380014419556,BUY,3.5,False,,0.0,35.90716388090138,0.158338033464937,,2026-05,10,-0.0006850957870483398,BUY,False,BUY,тренд BUY на откате,False
2026-05-04 15:00:00+00:00,1.1701380014419556,1.1695905923843384,BUY,3.5,False,,0.0,37.86660253537346,0.0863069499279313,,2026-05,15,-0.0005474090576171875,BUY,False,BUY,у низа диапазона → BUY,False
2026-05-04 20:00:00+00:00,1.1695905923843384,1.1689070463180542,BUY,2.5,False,SELL,-2.0,39.22705853708668,0.1992396263306539,,2026-05,20,-0.0006835460662841797,BUY,False,BUY,тренд BUY на откате,False
2026-05-05 00:00:00+00:00,1.1690436601638794,1.1684973239898682,BUY,2.5,False,,0.0,37.35333032833779,0.0995655007603736,,2026-05,0,-0.0005463361740112305,BUY,False,BUY,у низа диапазона → BUY,False
2026-05-05 05:00:00+00:00,1.1684973239898682,1.1693171262741089,BUY,1.0,False,SELL,-2.0,36.82433530819395,0.1329211297860605,,2026-05,5,0.0008198022842407227,BUY,True,BUY,у низа диапазона → BUY,True
2026-05-05 10:00:00+00:00,1.1693171262741089,1.1710972785949707,BUY,2.5,False,,-1.0,44.66066325470461,0.3563851298802302,BUY,2026-05,10,0.0017801523208618164,BUY,True,BUY,тренд BUY на откате,True
2026-05-05 15:00:00+00:00,1.1710972785949707,1.1695905923843384,BUY,2.5,False,BUY,2.0,59.378183633887055,0.851450327493305,BUY,2026-05,15,-0.0015066862106323242,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-05-05 20:00:00+00:00,1.1695905923843384,1.1724703311920166,BUY,2.5,False,,-1.0,45.85247222908836,0.4436485658051818,,2026-05,20,0.0028797388076782227,BUY,True,BUY,тренд BUY на откате,True
2026-05-06 00:00:00+00:00,1.172333002090454,1.1735711097717283,BUY,3.5,False,,0.0,65.82432787900171,0.9139851792907944,,2026-05,0,0.001238107681274192,BUY,True,SELL,вдогонку нельзя → контртренд,False
2026-05-06 05:00:00+00:00,1.1735711097717283,1.1793843507766724,BUY,3.5,True,BUY,3.5,66.62472987005282,0.8131777154049633,,2026-05,5,0.00581324100494407,BUY,True,BUY,крупные (сильный вердикт),True
2026-05-06 10:00:00+00:00,1.1793843507766724,1.1756407022476196,BUY,4.5,False,,0.5,83.07865700920532,0.9495564990978728,,2026-05,10,-0.0037436485290527344,BUY,False,SELL,RSI-перекупленность,True
2026-05-06 15:00:00+00:00,1.1756407022476196,1.1752262115478516,BUY,4.5,False,,-0.5,59.03397434033839,0.610270206030748,SELL,2026-05,15,-0.0004144906997680664,BUY,False,SELL,вдогонку нельзя → контртренд,True
2026-05-06 20:00:00+00:00,1.1752262115478516,1.1763322353363037,BUY,4.5,False,,-0.5,56.41855110977129,0.4121406700555902,SELL,2026-05,20,0.0011060237884521484,BUY,True,BUY,тренд BUY на откате,True
2026-05-07 00:00:00+00:00,1.1752262115478516,1.1755025386810305,BUY,4.5,False,,1.5,55.94519863748543,0.3319933790494206,,2026-05,0,0.000276327133178933,BUY,True,BUY,тренд BUY на откате,True
2026-05-07 05:00:00+00:00,1.1755025386810305,1.177163004875183,BUY,4.5,False,,0.5,55.22628903963377,0.1573038794079036,,2026-05,5,0.00166046619415261,BUY,True,BUY,тренд BUY на откате,True
2026-05-07 10:00:00+00:00,1.177163004875183,1.176747441291809,BUY,4.5,False,,-0.5,62.72460603308557,0.7193949626158563,,2026-05,10,-0.00041556358337402344,BUY,False,SELL,вдогонку нельзя → контртренд,True
