t,sym,dir,raw,score,fwr,why,win,month
2026-05-07 15:00:00+00:00,EURJPY,SELL,2.0,2.2,0.6,верх диапазона+RSI высокий,True,2026-05
2026-05-07 20:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона,True,2026-05
2026-05-08 00:00:00+00:00,EURUSD,BUY,2.4,2.52,0.55,низ диапазона+RSI низкий,True,2026-05
2026-05-08 05:00:00+00:00,USDCHF,SELL,1.2000000000000002,1.3200000000000003,0.6,RSI высокий,True,2026-05
2026-05-08 10:00:00+00:00,EURJPY,SELL,1.6,1.7600000000000002,0.6,верх диапазона+RSI высокий+импульс вверх,True,2026-05
2026-05-08 15:00:00+00:00,EURJPY,SELL,2.3000000000000003,2.5875000000000004,0.625,верх диапазона+RSI высокий,False,2026-05
2026-05-08 20:00:00+00:00,EURJPY,SELL,2.3000000000000003,2.5300000000000007,0.6,верх диапазона+RSI высокий,False,2026-05
2026-05-11 00:00:00+00:00,EURJPY,SELL,2.3000000000000003,2.5300000000000007,0.6,верх диапазона+RSI высокий,True,2026-05
2026-05-11 05:00:00+00:00,EURUSD,BUY,2.4,2.52,0.55,низ диапазона+RSI низкий,True,2026-05
2026-05-11 10:00:00+00:00,EURUSD,BUY,1.1,1.1550000000000002,0.55,импульс вверх,True,2026-05
2026-05-12 05:00:00+00:00,USDCHF,SELL,1.2000000000000002,1.3800000000000001,0.65,RSI высокий,False,2026-05
2026-05-12 10:00:00+00:00,EURUSD,BUY,2.9,3.045,0.55,низ диапазона+RSI низкий,False,2026-05
2026-05-12 15:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона+RSI низкий,True,2026-05
2026-05-14 15:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,False,2026-05
2026-05-14 20:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона+RSI низкий,False,2026-05
2026-05-15 00:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,False,2026-05
2026-05-15 05:00:00+00:00,EURUSD,BUY,2.1,2.0475,0.475,низ диапазона+RSI низкий,True,2026-05
2026-05-18 00:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,True,2026-05
2026-05-18 20:00:00+00:00,USDCHF,BUY,1.6,1.8,0.625,низ диапазона,True,2026-05
2026-05-19 15:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона+RSI низкий,True,2026-05
2026-05-20 00:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона+RSI низкий,False,2026-05
2026-05-20 05:00:00+00:00,EURJPY,BUY,1.2999999999999998,1.43,0.6,низ диапазона,True,2026-05
2026-05-20 15:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.35,0.625,RSI низкий,False,2026-05
2026-05-20 20:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.3200000000000003,0.6,RSI низкий,False,2026-05
2026-05-21 00:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.3200000000000003,0.6,верх диапазона,False,2026-05
2026-05-21 15:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона+RSI низкий,True,2026-05
2026-05-21 20:00:00+00:00,USDCHF,BUY,1.6,1.72,0.575,низ диапазона,True,2026-05
2026-05-22 05:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.29,0.575,RSI высокий,True,2026-05
2026-05-22 15:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.3200000000000003,0.6,RSI низкий,False,2026-05
2026-05-25 00:00:00+00:00,USDCHF,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,False,2026-05
2026-05-25 05:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.4725,0.575,верх диапазона+RSI высокий,False,2026-05
2026-05-25 10:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.4150000000000005,0.55,верх диапазона+RSI высокий,True,2026-05
2026-05-26 05:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона+RSI низкий,True,2026-05
2026-05-26 10:00:00+00:00,USDCHF,SELL,1.2000000000000002,1.2600000000000002,0.55,RSI высокий,False,2026-05
2026-05-27 05:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,False,2026-05
2026-05-27 20:00:00+00:00,EURUSD,BUY,1.6,1.72,0.575,низ диапазона+RSI низкий,False,2026-05
2026-05-28 00:00:00+00:00,EURUSD,BUY,1.6,1.72,0.575,низ диапазона+RSI низкий,False,2026-05
2026-05-28 05:00:00+00:00,EURUSD,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,True,2026-05
2026-05-28 10:00:00+00:00,USDCHF,SELL,1.5,1.5374999999999999,0.525,верх диапазона+RSI высокий,True,2026-05
2026-05-28 15:00:00+00:00,USDCHF,BUY,2.4,2.52,0.55,низ диапазона+RSI низкий,False,2026-05
2026-05-28 20:00:00+00:00,USDCHF,BUY,2.1,2.1525,0.525,низ диапазона+RSI низкий,True,2026-05
2026-05-29 00:00:00+00:00,USDCHF,BUY,1.6,1.64,0.525,низ диапазона+RSI низкий,True,2026-05
2026-05-29 05:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.3649999999999998,0.55,низ диапазона,False,2026-05
2026-05-29 10:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.3324999999999998,0.525,низ диапазона,False,2026-05
2026-06-01 05:00:00+00:00,EURUSD,BUY,1.2000000000000002,1.3200000000000003,0.6,RSI низкий,False,2026-06
2026-06-01 10:00:00+00:00,EURUSD,BUY,1.6,1.72,0.575,низ диапазона,False,2026-06
2026-06-02 05:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,False,2026-06
2026-06-03 05:00:00+00:00,EURJPY,BUY,2.4,2.5799999999999996,0.575,низ диапазона+RSI низкий,False,2026-06
2026-06-03 10:00:00+00:00,USDCHF,SELL,1.5,1.4249999999999998,0.45,верх диапазона+RSI высокий,False,2026-06
2026-06-03 20:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3324999999999998,0.525,низ диапазона,True,2026-06
2026-06-04 10:00:00+00:00,USDCHF,BUY,2.4,2.28,0.45,низ диапазона+RSI низкий,False,2026-06
2026-06-04 15:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.2600000000000002,0.55,верх диапазона+RSI высокий,True,2026-06
2026-06-05 05:00:00+00:00,EURJPY,BUY,1.2000000000000002,1.29,0.575,RSI низкий,True,2026-06
2026-06-05 15:00:00+00:00,EURJPY,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,False,2026-06
2026-06-05 20:00:00+00:00,EURUSD,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,True,2026-06
2026-06-08 00:00:00+00:00,EURUSD,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,False,2026-06
2026-06-08 05:00:00+00:00,EURUSD,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,True,2026-06
2026-06-09 00:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.23,0.525,RSI высокий,False,2026-06
2026-06-09 05:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.2000000000000002,0.5,верх диапазона,False,2026-06
2026-06-09 10:00:00+00:00,EURJPY,SELL,1.6,1.6,0.5,верх диапазона+RSI высокий+импульс вверх,True,2026-06
2026-06-11 10:00:00+00:00,USDCHF,BUY,1.1,1.045,0.45,импульс вверх,True,2026-06
2026-06-11 15:00:00+00:00,EURUSD,BUY,2.1,2.3625000000000003,0.625,низ диапазона+RSI низкий,True,2026-06
2026-06-11 20:00:00+00:00,USDCHF,BUY,2.9,2.8274999999999997,0.475,низ диапазона+RSI низкий,True,2026-06
2026-06-12 00:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.2000000000000002,0.5,RSI низкий,True,2026-06
